region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type
pune,512000,2017,volkswagen,ameo,salvage,4.0,diesel,112333,clean,automatic,fwd,sedan
pune,383000,2016,tata,tiago,good,3.0,petrol,25531,clean,manual,fwd,hatchback
pune,360000,2016,ford,figo,fair,4.0,petrol,46474,clean,manual,fwd,hatchback
pune,703000,2020,renault,duster,good,4.0,petrol,25827,clean,manual,fwd,suv
pune,1041000,2023,skoda,kushaq,good,3.0,petrol,22536,clean,manual,fwd,suv
pune,410000,2019,hyundai,santro,salvage,4.0,petrol+cng,98368,clean,manual,fwd,hatchback
pune,719000,2018,hyundai,verna,fair,4.0,petrol,51392,clean,manual,fwd,sedan
pune,1371000,2023,mahindra,thar,good,4.0,diesel,27152,clean,manual,4wd,suv
pune,1967000,2024,mahindra,xuv700,good,4.0,diesel,22359,clean,automatic,fwd,suv
pune,2261293,2021,skoda,superb,salvage,4.0,petrol,92736,clean,automatic,fwd,sedan
pune,507000,2017,ford,ecosport,fair,4.0,petrol,45673,clean,manual,fwd,suv
pune,329000,2016,nissan,micra,salvage,3.0,petrol,76572,clean,automatic,fwd,hatchback
pune,1031000,2022,maruti suzuki,xl6,salvage,4.0,petrol,87471,clean,automatic,fwd,muv
pune,906000,2022,hyundai,venue,fair,3.0,petrol,36791,clean,manual,fwd,suv
pune,284000,2013,maruti suzuki,wagon r,salvage,3.0,cng,85247,clean,manual,fwd,hatchback
pune,327000,2020,maruti suzuki,alto,good,3.0,petrol,13000,clean,manual,fwd,hatchback
pune,155000,2011,maruti suzuki,alto k10,fair,3.0,petrol,47016,clean,manual,fwd,hatchback
pune,863000,2023,maruti suzuki,fronx,good,3.0,petrol,25787,clean,manual,fwd,suv
pune,361000,2015,hyundai,grand i10,salvage,4.0,petrol,124948,clean,automatic,fwd,hatchback
pune,1165000,2023,honda,city,good,4.0,petrol,9848,clean,manual,fwd,sedan
pune,434000,2015,honda,city,salvage,4.0,petrol,132555,clean,automatic,fwd,sedan
pune,392000,2015,honda,amaze,fair,4.0,petrol,65362,clean,manual,fwd,sedan
pune,740000,2022,tata,nexon,fair,3.0,petrol,47262,clean,manual,fwd,suv
pune,452000,2015,maruti suzuki,ciaz,salvage,4.0,petrol,81799,clean,manual,fwd,sedan
pune,514000,2016,volkswagen,vento,salvage,4.0,diesel,134300,clean,automatic,fwd,sedan
pune,282000,2011,honda,city,salvage,4.0,petrol,119871,clean,manual,fwd,sedan
pune,330000,2015,maruti suzuki,wagon r,salvage,3.0,cng,91098,clean,manual,fwd,hatchback
pune,228000,2015,maruti suzuki,alto,fair,3.0,petrol,58686,clean,manual,fwd,hatchback
pune,323000,2014,maruti suzuki,celerio,salvage,3.0,cng,119887,clean,manual,fwd,hatchback
pune,914000,2021,tata,nexon,salvage,4.0,diesel,125142,clean,automatic,fwd,suv
pune,719000,2021,honda,jazz,good,4.0,petrol,28977,clean,automatic,fwd,hatchback
pune,454000,2015,tata,zest,salvage,4.0,diesel,83235,clean,automatic,fwd,sedan
pune,1347000,2023,honda,city,fair,4.0,petrol,31282,clean,automatic,fwd,sedan
pune,909000,2023,hyundai,venue,good,4.0,petrol,20306,clean,manual,fwd,suv
pune,407000,2019,tata,tiago,salvage,3.0,petrol,96535,clean,manual,fwd,hatchback
pune,440000,2017,maruti suzuki,swift,fair,4.0,petrol,37244,clean,manual,fwd,hatchback
pune,839000,2020,kia,sonet,salvage,3.0,petrol,92532,clean,automatic,fwd,suv
pune,1397000,2024,skoda,kushaq,good,3.0,petrol,11898,clean,automatic,fwd,suv
pune,245000,2016,maruti suzuki,alto,fair,3.0,petrol,48579,clean,manual,fwd,hatchback
pune,732000,2023,tata,punch,good,3.0,petrol,17742,clean,automatic,fwd,suv
pune,1123000,2021,honda,city,fair,4.0,petrol,48762,clean,automatic,fwd,sedan
pune,199000,2012,maruti suzuki,alto k10,fair,3.0,petrol,53253,clean,manual,fwd,hatchback
pune,429000,2013,maruti suzuki,ertiga,salvage,4.0,petrol,122852,clean,manual,fwd,muv
pune,298000,2016,maruti suzuki,alto,fair,3.0,cng,51405,clean,manual,fwd,hatchback
pune,214000,2014,maruti suzuki,alto k10,salvage,3.0,petrol,72296,clean,manual,fwd,hatchback
pune,804000,2022,renault,kiger,good,3.0,petrol,21901,clean,automatic,fwd,suv
pune,724000,2023,tata,altroz,good,3.0,petrol,25185,clean,manual,fwd,hatchback
pune,372000,2013,maruti suzuki,swift dzire,fair,4.0,petrol,67728,clean,manual,fwd,sedan
pune,401000,2015,hyundai,i20,fair,4.0,petrol,55365,clean,manual,fwd,hatchback
pune,638000,2022,honda,amaze,salvage,4.0,petrol,108354,clean,automatic,fwd,sedan
pune,918000,2021,renault,duster,good,4.0,petrol,23231,clean,automatic,fwd,suv
pune,571000,2019,tata,nexon,fair,3.0,petrol,34940,clean,manual,fwd,suv
pune,653000,2023,tata,tiago,good,3.0,cng,19701,clean,manual,fwd,hatchback
pune,632000,2022,tata,altroz,fair,3.0,petrol,44251,clean,automatic,fwd,hatchback
pune,946000,2022,kia,sonet,salvage,3.0,petrol,77369,clean,automatic,fwd,suv
pune,612000,2021,renault,kiger,fair,3.0,petrol,34006,clean,manual,fwd,suv
pune,728000,2019,tata,nexon,salvage,4.0,diesel,90597,clean,automatic,fwd,suv
pune,484000,2018,maruti suzuki,dzire,fair,4.0,petrol,36874,clean,automatic,fwd,sedan
pune,684000,2022,tata,tigor,good,3.0,cng,12395,clean,manual,fwd,sedan
pune,584000,2022,hyundai,grand i10,fair,4.0,cng,48387,clean,manual,fwd,hatchback
pune,324000,2017,maruti suzuki,wagon r,salvage,3.0,petrol,108204,clean,automatic,fwd,hatchback
pune,517000,2024,maruti suzuki,wagon r,fair,4.0,petrol,51353,clean,automatic,fwd,hatchback
pune,925000,2016,mahindra,xuv500,salvage,4.0,diesel,83980,clean,automatic,fwd,suv
pune,879000,2022,hyundai,venue,good,3.0,petrol,16310,clean,manual,fwd,suv
pune,404000,2015,honda,amaze,good,4.0,petrol,21576,clean,automatic,fwd,sedan
pune,389000,2019,hyundai,grand i10,fair,4.0,petrol,31163,clean,manual,fwd,hatchback
pune,451000,2015,honda,mobilio,fair,4.0,petrol,57605,clean,manual,fwd,muv
pune,484000,2018,maruti suzuki,dzire,fair,4.0,petrol,62340,clean,automatic,fwd,sedan
pune,1072725,2017,tata,hexa,fair,4.0,diesel,34229,clean,automatic,rwd,suv
pune,444000,2013,maruti suzuki,ertiga,salvage,4.0,petrol,77855,clean,manual,fwd,muv
pune,1034000,2022,honda,city,good,4.0,petrol,24724,clean,automatic,fwd,sedan
pune,567000,2016,honda,city,salvage,4.0,petrol,75374,clean,automatic,fwd,sedan
pune,354000,2014,tata,zest,salvage,4.0,diesel,110895,clean,automatic,fwd,sedan
pune,580000,2022,hyundai,santro,good,4.0,petrol+cng,7607,clean,manual,fwd,hatchback
pune,822000,2021,hyundai,venue,fair,3.0,petrol,45433,clean,manual,fwd,suv
pune,898000,2021,tata,nexon,fair,4.0,diesel,31173,clean,manual,fwd,suv
pune,387000,2015,honda,amaze,fair,4.0,petrol,66813,clean,manual,fwd,sedan
pune,493000,2015,maruti suzuki,ciaz,fair,4.0,petrol,40430,clean,manual,fwd,sedan
pune,396000,2016,maruti suzuki,swift,fair,4.0,petrol,38464,clean,manual,fwd,hatchback
pune,1097000,2021,tata,harrier,salvage,4.0,diesel,116955,clean,automatic,fwd,suv
pune,408000,2012,maruti suzuki,ertiga,fair,4.0,petrol,52048,clean,manual,fwd,muv
pune,1480000,2022,maruti suzuki,grand vitara,salvage,3.0,hybrid,70715,clean,automatic,fwd,suv
pune,486000,2014,honda,city,salvage,4.0,petrol,74269,clean,automatic,fwd,sedan
pune,388000,2019,tata,tiago,good,3.0,petrol,10777,clean,manual,fwd,hatchback
pune,877000,2023,tata,nexon,good,3.0,petrol,26348,clean,manual,fwd,suv
pune,468000,2016,honda,city,salvage,4.0,petrol,82487,clean,manual,fwd,sedan
pune,1630955,2023,honda,city,fair,4.0,hybrid,49583,clean,automatic,fwd,sedan
pune,377000,2017,maruti suzuki,celerio,fair,3.0,petrol,60092,clean,automatic,fwd,hatchback
pune,719000,2022,nissan,magnite,fair,3.0,petrol,33782,clean,automatic,fwd,suv
pune,805000,2015,mahindra,xuv500,salvage,4.0,diesel,127802,clean,manual,fwd,suv
pune,465000,2012,maruti suzuki,ertiga,salvage,4.0,petrol,76289,clean,manual,fwd,muv
pune,1002000,2023,maruti suzuki,fronx,good,3.0,petrol,14257,clean,automatic,fwd,suv
pune,538000,2021,ford,freestyle,fair,3.0,petrol,41993,clean,manual,fwd,crossover
pune,493000,2018,maruti suzuki,baleno,salvage,4.0,petrol,71991,clean,manual,fwd,hatchback
pune,563000,2018,maruti suzuki,swift,fair,4.0,petrol,62978,clean,automatic,fwd,hatchback
pune,915000,2017,hyundai,creta,fair,4.0,diesel,61004,clean,automatic,fwd,suv
pune,1121000,2023,tata,nexon,good,4.0,diesel,25432,clean,automatic,fwd,suv
pune,379000,2015,honda,jazz,salvage,4.0,petrol,116626,clean,manual,fwd,hatchback
pune,783000,2022,tata,altroz,fair,4.0,diesel,35866,clean,manual,fwd,hatchback
pune,353000,2017,maruti suzuki,celerio,salvage,3.0,petrol,80066,clean,automatic,fwd,hatchback
pune,1792000,2023,mg motors,hector plus,fair,4.0,diesel,69186,clean,manual,fwd,suv
pune,882000,2021,hyundai,venue,salvage,4.0,diesel,123859,clean,manual,fwd,suv
pune,708000,2021,tata,nexon,fair,3.0,petrol,58834,clean,automatic,fwd,suv
pune,331000,2014,maruti suzuki,swift dzire,fair,4.0,petrol,55826,clean,manual,fwd,sedan
pune,1184000,2021,mahindra,thar,fair,4.0,petrol,36136,clean,automatic,4wd,suv
pune,369000,2015,maruti suzuki,swift,salvage,4.0,diesel,102867,clean,manual,fwd,hatchback
pune,251000,2015,maruti suzuki,alto k10,fair,3.0,petrol,62087,clean,manual,fwd,hatchback
pune,377000,2015,maruti suzuki,swift,fair,4.0,petrol,59536,clean,manual,fwd,hatchback
pune,439000,2015,skoda,rapid,salvage,4.0,diesel,119693,clean,manual,fwd,sedan
pune,599000,2019,tata,nexon,fair,3.0,petrol,38571,clean,manual,fwd,suv
pune,1253000,2022,mahindra,thar,fair,4.0,diesel,35995,clean,automatic,4wd,suv
pune,720000,2021,renault,kiger,fair,3.0,petrol,36780,clean,automatic,fwd,suv
pune,320000,2018,hyundai,eon,good,3.0,petrol,28194,clean,manual,fwd,hatchback
pune,520000,2017,ford,ecosport,fair,4.0,diesel,66734,clean,manual,fwd,suv
pune,362000,2019,tata,tiago,salvage,3.0,petrol,101880,clean,manual,fwd,hatchback
pune,282000,2015,maruti suzuki,celerio,fair,3.0,petrol,67827,clean,manual,fwd,hatchback
pune,199000,2011,hyundai,i10,fair,4.0,petrol,60040,clean,manual,fwd,hatchback
pune,742000,2015,hyundai,creta,salvage,4.0,diesel,105081,clean,automatic,fwd,suv
pune,1282000,2023,honda,city,fair,4.0,petrol,39790,clean,automatic,fwd,sedan
pune,806000,2023,tata,altroz,fair,4.0,diesel,68658,clean,manual,fwd,hatchback
pune,645000,2015,mahindra,xuv500,salvage,4.0,diesel,98905,clean,manual,fwd,suv
pune,761000,2023,tata,nexon,good,3.0,petrol,10348,clean,manual,fwd,suv
pune,392000,2014,maruti suzuki,swift dzire,good,4.0,petrol,21106,clean,manual,fwd,sedan
pune,235000,2015,maruti suzuki,alto,fair,3.0,petrol,39373,clean,manual,fwd,hatchback
pune,683000,2022,tata,altroz,good,3.0,petrol,25271,clean,automatic,fwd,hatchback
pune,664000,2017,maruti suzuki,brezza,salvage,4.0,diesel,77164,clean,manual,fwd,suv
pune,861000,2017,mahindra,xuv500,salvage,4.0,diesel,89675,clean,manual,fwd,suv
pune,759000,2020,ford,ecosport,fair,3.0,petrol,42339,clean,manual,fwd,suv
pune,209000,2016,tata,nano,fair,2.0,petrol,43238,clean,automatic,fwd,hatchback
pune,601000,2020,maruti suzuki,baleno,good,4.0,petrol,17310,clean,manual,fwd,hatchback
pune,505000,2020,maruti suzuki,dzire,fair,4.0,petrol,33642,clean,manual,fwd,sedan
pune,409000,2018,tata,tiago,good,3.0,petrol,17755,clean,manual,fwd,hatchback
pune,258000,2011,maruti suzuki,wagon r,salvage,3.0,cng,77799,clean,manual,fwd,hatchback
pune,1776493,2024,hyundai,creta,good,4.0,diesel,14460,clean,manual,fwd,suv
pune,898000,2022,honda,city,fair,4.0,petrol,48574,clean,manual,fwd,sedan
pune,330000,2014,maruti suzuki,celerio,salvage,3.0,cng,96084,clean,manual,fwd,hatchback
pune,738000,2021,toyota,urban cruiser,fair,4.0,petrol,57913,clean,automatic,fwd,suv
pune,897000,2023,mahindra,xuv 300,like new,3.0,petrol,2908,clean,automatic,fwd,suv
pune,492000,2020,hyundai,grand i10,salvage,4.0,cng,84072,clean,manual,fwd,hatchback
pune,538000,2021,tata,altroz,good,3.0,petrol,13912,clean,manual,fwd,hatchback
pune,337000,2014,hyundai,xcent,salvage,4.0,petrol,90492,clean,manual,fwd,sedan
pune,777000,2019,ford,ecosport,good,3.0,petrol,25445,clean,automatic,fwd,suv
pune,890000,2019,hyundai,verna,fair,4.0,diesel,45583,clean,manual,fwd,sedan
pune,458000,2020,hyundai,santro,fair,4.0,petrol,33310,clean,automatic,fwd,hatchback
pune,898000,2021,kia,sonet,salvage,4.0,diesel,101034,clean,manual,fwd,suv
pune,778000,2022,volkswagen,taigun,good,3.0,petrol,27466,clean,manual,fwd,suv
pune,734000,2022,hyundai,venue,fair,4.0,petrol,51157,clean,manual,fwd,suv
pune,1603783,2022,hyundai,creta,fair,4.0,diesel,44987,clean,automatic,fwd,suv
pune,324000,2016,maruti suzuki,wagon r,salvage,3.0,petrol,86420,clean,manual,fwd,hatchback
pune,684000,2023,maruti suzuki,swift,good,4.0,petrol,17558,clean,manual,fwd,hatchback
pune,1567378,2021,hyundai,alcazar,fair,4.0,diesel,46801,clean,automatic,fwd,suv
pune,755000,2023,maruti suzuki,dzire,fair,4.0,cng,46145,clean,manual,fwd,sedan
pune,293000,2018,maruti suzuki,alto,fair,3.0,petrol,36093,clean,manual,fwd,hatchback
pune,719000,2021,hyundai,i20,fair,4.0,diesel,57226,clean,manual,fwd,hatchback
pune,523000,2016,ford,ecosport,fair,4.0,petrol,30013,clean,manual,fwd,suv
pune,629000,2017,maruti suzuki,s-cross,fair,4.0,diesel,39206,clean,manual,fwd,suv
pune,436000,2018,tata,tigor,salvage,3.0,diesel,95753,clean,manual,fwd,sedan
pune,372000,2013,honda,city,salvage,4.0,petrol,76773,clean,manual,fwd,sedan
pune,1153323,2022,maruti suzuki,grand vitara,good,4.0,petrol,16290,clean,manual,fwd,suv
pune,362000,2015,maruti suzuki,wagon r,fair,3.0,cng,55754,clean,manual,fwd,hatchback
pune,436000,2014,ford,ecosport,salvage,4.0,diesel,136928,clean,manual,fwd,suv
pune,1098783,2020,kia,seltos,fair,4.0,petrol,32456,clean,manual,fwd,suv
pune,492000,2017,maruti suzuki,baleno,good,4.0,cng,29601,clean,manual,fwd,hatchback
pune,312000,2017,mahindra,kuv100,fair,3.0,petrol,62131,clean,manual,fwd,crossover
pune,310000,2014,hyundai,i10,fair,4.0,petrol,46047,clean,manual,fwd,hatchback
pune,878000,2021,skoda,kushaq,fair,3.0,petrol,54106,clean,manual,fwd,suv
pune,237000,2013,ford,figo,salvage,4.0,diesel,78767,clean,manual,fwd,hatchback
pune,575000,2015,volkswagen,jetta,salvage,4.0,petrol,89847,clean,manual,fwd,sedan
pune,764000,2021,skoda,rapid,fair,3.0,petrol,49936,clean,manual,fwd,sedan
pune,1908803,2022,mahindra,xuv700,fair,4.0,diesel,48007,clean,automatic,fwd,suv
pune,2255233,2024,mahindra,thar roxx,good,4.0,diesel,13452,clean,automatic,4wd,suv
pune,662000,2017,hyundai,verna,fair,4.0,petrol,53915,clean,automatic,fwd,sedan
pune,461000,2019,maruti suzuki,wagon r,fair,4.0,petrol,35550,clean,automatic,fwd,hatchback
pune,241000,2015,maruti suzuki,alto k10,fair,3.0,petrol,68838,clean,automatic,fwd,hatchback
pune,372000,2019,hyundai,santro,fair,4.0,petrol,54771,clean,manual,fwd,hatchback
pune,739000,2017,toyota,corolla altis,salvage,4.0,petrol,74692,clean,automatic,fwd,sedan
pune,466000,2016,hyundai,i20,salvage,4.0,petrol,97375,clean,manual,fwd,hatchback
pune,891000,2021,tata,nexon,good,3.0,petrol,29387,clean,automatic,fwd,suv
pune,589000,2022,maruti suzuki,swift,salvage,4.0,petrol,76101,clean,manual,fwd,hatchback
pune,945000,2021,ford,ecosport,fair,4.0,diesel,43129,clean,manual,fwd,suv
pune,215000,2011,maruti suzuki,wagon r,salvage,3.0,cng,93934,clean,manual,fwd,hatchback
pune,889000,2024,honda,amaze,good,4.0,petrol,10593,clean,automatic,fwd,sedan
pune,697000,2016,maruti suzuki,brezza,salvage,4.0,diesel,85004,clean,manual,fwd,suv
pune,363000,2015,hyundai,grand i10,salvage,4.0,petrol,93805,clean,manual,fwd,hatchback
pune,281000,2014,hyundai,i10,fair,4.0,petrol,38069,clean,manual,fwd,hatchback
pune,1557323,2024,tata,curvv,good,3.0,petrol,17092,clean,automatic,fwd,suv
pune,736000,2024,hyundai,aura,fair,4.0,cng,40656,clean,manual,fwd,sedan
pune,1014000,2023,tata,nexon,fair,3.0,petrol,44195,clean,automatic,fwd,suv
pune,411000,2015,hyundai,i20,salvage,4.0,cng,126933,clean,manual,fwd,hatchback
pune,154000,2015,tata,nano,fair,2.0,petrol,33302,clean,manual,rwd,hatchback
pune,289000,2012,honda,city,salvage,4.0,petrol,93496,clean,manual,fwd,sedan
pune,401000,2019,hyundai,santro,fair,4.0,petrol,45979,clean,automatic,fwd,hatchback
pune,1284525,2022,mahindra,xuv700,good,4.0,petrol,13272,clean,manual,fwd,suv
pune,419000,2017,hyundai,grand i10,fair,4.0,petrol,41791,clean,manual,fwd,hatchback
pune,1739025,2022,mahindra,scorpio n,fair,4.0,petrol,31397,clean,automatic,rwd,suv
pune,1336000,2022,volkswagen,taigun,good,3.0,petrol,25770,clean,automatic,fwd,suv
pune,1210893,2023,tata,nexon,good,3.0,petrol,16644,clean,automatic,fwd,suv
pune,261000,2012,hyundai,i10,salvage,4.0,petrol,75101,clean,automatic,fwd,hatchback
pune,969000,2022,kia,seltos,fair,4.0,diesel,53291,clean,manual,fwd,suv
pune,554000,2021,tata,tigor,fair,3.0,petrol,62797,clean,automatic,fwd,sedan
pune,255000,2015,renault,kwid,good,3.0,petrol,22394,clean,manual,fwd,hatchback
pune,999000,2022,skoda,kushaq,good,3.0,petrol,25945,clean,manual,fwd,suv
pune,668000,2022,tata,punch,good,3.0,petrol,18270,clean,manual,fwd,suv
pune,465000,2016,maruti suzuki,baleno,fair,4.0,petrol,45944,clean,manual,fwd,hatchback
pune,252000,2016,maruti suzuki,alto,fair,3.0,petrol,55791,clean,manual,fwd,hatchback
pune,792000,2023,maruti suzuki,swift,good,4.0,petrol,8350,clean,automatic,fwd,hatchback
pune,741000,2018,hyundai,verna,good,4.0,petrol,12748,clean,manual,fwd,sedan
pune,392000,2015,hyundai,i20,fair,4.0,petrol,68084,clean,manual,fwd,hatchback
pune,368000,2015,volkswagen,polo,salvage,3.0,petrol,117953,clean,manual,fwd,hatchback
pune,201000,2016,renault,kwid,fair,3.0,petrol,45975,clean,manual,fwd,hatchback
pune,975000,2022,kia,sonet,good,3.0,petrol,15598,clean,automatic,fwd,suv
pune,317000,2014,hyundai,grand i10,fair,4.0,petrol,68208,clean,manual,fwd,hatchback
pune,495000,2022,maruti suzuki,ignis,good,4.0,petrol,17970,clean,manual,fwd,hatchback
pune,384000,2020,tata,tiago,salvage,3.0,petrol,125627,clean,manual,fwd,hatchback
pune,350000,2015,toyota,etios,fair,4.0,petrol,53539,clean,manual,fwd,hatchback
pune,1117000,2023,maruti suzuki,brezza,good,4.0,petrol,13207,clean,automatic,fwd,suv
pune,263000,2014,maruti suzuki,celerio,salvage,3.0,petrol,78118,clean,manual,fwd,hatchback
pune,776000,2021,skoda,rapid,fair,3.0,petrol,40823,clean,manual,fwd,sedan
pune,1581000,2022,kia,seltos,fair,4.0,diesel,56419,clean,automatic,fwd,suv
pune,679000,2019,ford,ecosport,fair,3.0,petrol,45968,clean,manual,fwd,suv
pune,471000,2016,hyundai,i20,salvage,4.0,petrol,77760,clean,manual,fwd,hatchback
pune,1079593,2017,tata,hexa,fair,4.0,diesel,59409,clean,automatic,rwd,suv
pune,451000,2017,hyundai,xcent,fair,4.0,petrol,36376,clean,manual,fwd,sedan
pune,2074000,2024,mahindra,xuv700,good,4.0,diesel,11045,clean,automatic,fwd,suv
pune,390000,2016,hyundai,grand i10,fair,4.0,petrol,52521,clean,manual,fwd,hatchback
pune,244000,2017,renault,kwid,salvage,3.0,petrol,73885,clean,manual,fwd,hatchback
pune,339000,2015,hyundai,grand i10,salvage,4.0,petrol,77188,clean,manual,fwd,hatchback
pune,416000,2017,volkswagen,polo,fair,3.0,petrol,64356,clean,manual,fwd,hatchback
pune,319000,2017,renault,kwid,fair,3.0,petrol,39991,clean,automatic,fwd,hatchback
pune,945000,2023,tata,nexon,fair,3.0,petrol,37333,clean,automatic,fwd,suv
pune,415000,2013,toyota,etios,salvage,4.0,diesel,76838,clean,manual,fwd,sedan
pune,1846183,2023,mahindra,xuv700,fair,4.0,petrol,44570,clean,automatic,fwd,suv
pune,791000,2021,toyota,urban cruiser,salvage,4.0,petrol,83126,clean,automatic,fwd,suv
pune,1142000,2022,volkswagen,taigun,fair,3.0,petrol,44864,clean,automatic,fwd,suv
pune,254000,2011,maruti suzuki,swift dzire,fair,4.0,petrol,33075,clean,manual,fwd,sedan
pune,410000,2017,hyundai,grand i10,fair,4.0,petrol,52593,clean,manual,fwd,hatchback
pune,473000,2015,honda,mobilio,fair,4.0,petrol,37903,clean,manual,fwd,muv
pune,565000,2023,tata,punch,good,3.0,petrol,21054,clean,manual,fwd,suv
pune,450000,2018,tata,tigor,salvage,3.0,petrol,73719,clean,automatic,fwd,sedan
pune,334000,2020,renault,kwid,fair,3.0,petrol,38686,clean,manual,fwd,hatchback
pune,479000,2018,maruti suzuki,baleno,salvage,4.0,petrol,98509,clean,automatic,fwd,hatchback
pune,523000,2022,maruti suzuki,celerio,fair,3.0,cng,34111,clean,manual,fwd,hatchback
pune,434000,2016,volkswagen,vento,salvage,4.0,petrol,103329,clean,automatic,fwd,sedan
pune,1154000,2020,kia,seltos,salvage,4.0,petrol,76047,clean,automatic,fwd,suv
pune,1072523,2022,volkswagen,taigun,good,3.0,petrol,17249,clean,automatic,fwd,suv
pune,1573483,2023,volkswagen,virtus,good,4.0,petrol,17041,clean,automatic,fwd,sedan
pune,707000,2020,tata,nexon,salvage,3.0,petrol,75554,clean,manual,fwd,suv
pune,784000,2020,kia,sonet,fair,3.0,petrol,35325,clean,manual,fwd,suv
pune,576000,2018,maruti suzuki,ciaz,salvage,4.0,petrol,111619,clean,manual,fwd,sedan
pune,781000,2018,honda,city,fair,4.0,petrol,34683,clean,automatic,fwd,sedan
pune,662000,2022,tata,punch,fair,3.0,petrol,47616,clean,manual,fwd,suv
pune,783000,2024,maruti suzuki,baleno,fair,4.0,petrol,38822,clean,automatic,fwd,hatchback
pune,785000,2018,hyundai,creta,fair,4.0,petrol,56113,clean,manual,fwd,suv
pune,589000,2019,toyota,glanza,fair,4.0,petrol,55878,clean,manual,fwd,hatchback
pune,1412795,2021,mahindra,xuv700,good,4.0,petrol,25615,clean,manual,fwd,suv
pune,536000,2017,volkswagen,vento,salvage,4.0,petrol,86277,clean,automatic,fwd,sedan
pune,393000,2017,maruti suzuki,swift,fair,4.0,petrol,67410,clean,manual,fwd,hatchback
pune,803000,2024,maruti suzuki,baleno,good,4.0,petrol,13698,clean,manual,fwd,hatchback
pune,1429000,2024,volkswagen,taigun,good,3.0,petrol,9345,clean,manual,fwd,suv
pune,617000,2023,maruti suzuki,swift,good,4.0,petrol,29082,clean,manual,fwd,hatchback
pune,228000,2012,nissan,sunny,salvage,4.0,petrol,125353,clean,manual,fwd,sedan
